"Script","Tipo","Dependencia","Caminho"
"venv_Lib_site-packages_setuptools__imp.py","FROM",".py34compat","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__imp.py"
"venv_Lib_site-packages_setuptools__imp.py","FROM","the","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__imp.py"
"venv_Lib_site-packages_setuptools__imp.py","IMPORT","os","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__imp.py"
"venv_Lib_site-packages_setuptools__importlib.py","IMPORT","lib.metadata as metadata  # noqa: F401","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__importlib.py"
"venv_Lib_site-packages_setuptools__importlib.py","FROM","","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__importlib.py"
"venv_Lib_site-packages_setuptools__importlib.py","IMPORT","lib.resources as resources  # noqa: F401","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__importlib.py"
"venv_Lib_site-packages_setuptools__importlib.py","FROM","","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__importlib.py"
"venv_Lib_site-packages_setuptools__importlib.py","IMPORT","sys","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__importlib.py"
"venv_Lib_site-packages_setuptools__importlib.py","IMPORT","lib_metadata","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__importlib.py"
"venv_Lib_site-packages_setuptools__importlib.py","IMPORT","warnings","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__importlib.py"
"venv_Lib_site-packages_setuptools__init_.py","FROM","setuptools.extension","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__init_.py"
"venv_Lib_site-packages_setuptools__init_.py","FROM","setuptools.dist","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__init_.py"
"venv_Lib_site-packages_setuptools__init_.py","FROM","._deprecation_warning","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__init_.py"
"venv_Lib_site-packages_setuptools__init_.py","IMPORT","setuptools.version","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__init_.py"
"venv_Lib_site-packages_setuptools__init_.py","FROM","setuptools.depends","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__init_.py"
"venv_Lib_site-packages_setuptools__init_.py","FROM","","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__init_.py"
"venv_Lib_site-packages_setuptools__init_.py","FROM",".","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__init_.py"
"venv_Lib_site-packages_setuptools__init_.py","FROM","setuptools.discovery","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__init_.py"
"venv_Lib_site-packages_setuptools__init_.py","FROM","","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__init_.py"
"venv_Lib_site-packages_setuptools__init_.py","FROM",".","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__init_.py"
"venv_Lib_site-packages_setuptools__init_.py","IMPORT","re","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__init_.py"
"venv_Lib_site-packages_setuptools__init_.py","IMPORT","functools","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__init_.py"
"venv_Lib_site-packages_setuptools__init_.py","IMPORT","os","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__init_.py"
"venv_Lib_site-packages_setuptools__init_.py","IMPORT","warnings","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__init_.py"
"venv_Lib_site-packages_setuptools__init_.py","FROM","distutils.errors","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__init_.py"
"venv_Lib_site-packages_setuptools__init_.py","IMPORT","distutils.core","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__init_.py"
"venv_Lib_site-packages_setuptools__init_.py","IMPORT","_distutils_hack.override  # noqa: F401","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__init_.py"
"venv_Lib_site-packages_setuptools__init_.py","FROM","distutils.util","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__init_.py"
"venv_Lib_site-packages_setuptools__itertools.py","FROM","setuptools.extern.more_itertools","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__itertools.py"
"venv_Lib_site-packages_setuptools__path.py","FROM","typing","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__path.py"
"venv_Lib_site-packages_setuptools__path.py","IMPORT","os","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__path.py"
"venv_Lib_site-packages_setuptools__reqs.py","FROM","pkg_resources","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__reqs.py"
"venv_Lib_site-packages_setuptools__reqs.py","IMPORT","setuptools.extern.jaraco.text as text","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__reqs.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__adapters.py","IMPORT","textwrap","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__adapters.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__adapters.py","IMPORT","re","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__adapters.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__adapters.py","FROM","._text","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__adapters.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__adapters.py","IMPORT","email.message","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__adapters.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__collections.py","IMPORT","collections","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__collections.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__compat.py","FROM","","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__compat.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__compat.py","IMPORT","sys","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__compat.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__compat.py","IMPORT","platform","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__compat.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__compat.py","FROM","","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__compat.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__functools.py","IMPORT","functools","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__functools.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__functools.py","IMPORT","types","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__functools.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","FROM","._collections","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","FROM","._compat","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","FROM","._functools","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","FROM","._itertools","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","IMPORT","posixpath","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","IMPORT","collections","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","FROM",".","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","FROM","importlib.abc","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","FROM","itertools","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","FROM","typing","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","FROM","._meta","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","FROM","contextlib","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","FROM","importlib","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","IMPORT","itertools","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","IMPORT","csv","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","IMPORT","sys","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","FROM","..","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","IMPORT","os","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","IMPORT","re","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","IMPORT","abc","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","IMPORT","email","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","IMPORT","textwrap","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","IMPORT","warnings","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","IMPORT","functools","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","IMPORT","operator","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py","IMPORT","pathlib","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__itertools.py","FROM","itertools","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__itertools.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__meta.py","FROM","._compat","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__meta.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__meta.py","FROM","typing","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__meta.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__text.py","FROM","._functools","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__text.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_metadata__text.py","IMPORT","re","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_metadata__text.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__adapters.py","FROM",".","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__adapters.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__adapters.py","FROM","io","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__adapters.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__adapters.py","FROM","contextlib","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__adapters.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__common.py","IMPORT","lib","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__common.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__common.py","IMPORT","types","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__common.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__common.py","FROM","typing","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__common.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__common.py","FROM","._compat","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__common.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__common.py","FROM",".abc","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__common.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__common.py","IMPORT","pathlib","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__common.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__common.py","IMPORT","os","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__common.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__common.py","IMPORT","tempfile","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__common.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__common.py","IMPORT","contextlib","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__common.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__common.py","IMPORT","functools","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__common.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__compat.py","IMPORT","sys","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__compat.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__compat.py","IMPORT","abc","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__compat.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__compat.py","FROM","","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__compat.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__compat.py","FROM","","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__compat.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__compat.py","FROM","","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__compat.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__compat.py","FROM","","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__compat.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__compat.py","FROM","","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__compat.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__compat.py","FROM","contextlib","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__compat.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__compat.py","IMPORT","pathlib","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__compat.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__compat.py","FROM","","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__compat.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__compat.py","FROM","","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__compat.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__init_.py","FROM",".abc","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__init_.py","FROM","._legacy","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__init_.py","FROM","._common","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__init_.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__itertools.py","FROM","typing","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__itertools.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__itertools.py","FROM","itertools","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__itertools.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__legacy.py","IMPORT","functools","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__legacy.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__legacy.py","IMPORT","types","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__legacy.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__legacy.py","IMPORT","os","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__legacy.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__legacy.py","IMPORT","pathlib","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__legacy.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__legacy.py","IMPORT","warnings","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__legacy.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__legacy.py","FROM","typing","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__legacy.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources__legacy.py","FROM",".","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources__legacy.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources_abc.py","FROM","._compat","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources_abc.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources_abc.py","IMPORT","abc","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources_abc.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources_abc.py","FROM","typing","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources_abc.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources_readers.py","FROM","._itertools","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources_readers.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources_readers.py","FROM","._compat","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources_readers.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources_readers.py","IMPORT","collections","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources_readers.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources_readers.py","FROM",".","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources_readers.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources_readers.py","IMPORT","pathlib","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources_readers.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources_readers.py","IMPORT","operator","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources_readers.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources_simple.py","IMPORT","io","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources_simple.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources_simple.py","FROM","typing","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources_simple.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources_simple.py","IMPORT","itertools","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources_simple.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources_simple.py","IMPORT","abc","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources_simple.py"
"venv_Lib_site-packages_setuptools__vendor_importlib_resources_simple.py","FROM",".abc","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_importlib_resources_simple.py"
"venv_Lib_site-packages_setuptools__vendor_jaraco_context.py","IMPORT","subprocess","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_jaraco_context.py"
"venv_Lib_site-packages_setuptools__vendor_jaraco_context.py","IMPORT","os","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_jaraco_context.py"
"venv_Lib_site-packages_setuptools__vendor_jaraco_context.py","IMPORT","operator","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_jaraco_context.py"
"venv_Lib_site-packages_setuptools__vendor_jaraco_context.py","IMPORT","tempfile","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_jaraco_context.py"
"venv_Lib_site-packages_setuptools__vendor_jaraco_context.py","IMPORT","shutil","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_jaraco_context.py"
"venv_Lib_site-packages_setuptools__vendor_jaraco_context.py","IMPORT","contextlib","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_jaraco_context.py"
"venv_Lib_site-packages_setuptools__vendor_jaraco_context.py","IMPORT","functools","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_jaraco_context.py"
"venv_Lib_site-packages_setuptools__vendor_jaraco_functools.py","IMPORT","time","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_jaraco_functools.py"
"venv_Lib_site-packages_setuptools__vendor_jaraco_functools.py","IMPORT","itertools","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_jaraco_functools.py"
"venv_Lib_site-packages_setuptools__vendor_jaraco_functools.py","IMPORT","setuptools.extern.more_itertools","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_jaraco_functools.py"
"venv_Lib_site-packages_setuptools__vendor_jaraco_functools.py","FROM","typing","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_jaraco_functools.py"
"venv_Lib_site-packages_setuptools__vendor_jaraco_functools.py","IMPORT","types","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_jaraco_functools.py"
"venv_Lib_site-packages_setuptools__vendor_jaraco_functools.py","IMPORT","functools","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_jaraco_functools.py"
"venv_Lib_site-packages_setuptools__vendor_jaraco_functools.py","IMPORT","inspect","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_jaraco_functools.py"
"venv_Lib_site-packages_setuptools__vendor_jaraco_functools.py","IMPORT","collections","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_jaraco_functools.py"
"venv_Lib_site-packages_setuptools__vendor_jaraco_text__init_.py","FROM","","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_jaraco_text__init_.py"
"venv_Lib_site-packages_setuptools__vendor_jaraco_text__init_.py","IMPORT","re","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_jaraco_text__init_.py"
"venv_Lib_site-packages_setuptools__vendor_jaraco_text__init_.py","FROM","setuptools.extern.jaraco.functools","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_jaraco_text__init_.py"
"venv_Lib_site-packages_setuptools__vendor_jaraco_text__init_.py","FROM","","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_jaraco_text__init_.py"
"venv_Lib_site-packages_setuptools__vendor_jaraco_text__init_.py","IMPORT","textwrap","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_jaraco_text__init_.py"
"venv_Lib_site-packages_setuptools__vendor_jaraco_text__init_.py","IMPORT","functools","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_jaraco_text__init_.py"
"venv_Lib_site-packages_setuptools__vendor_jaraco_text__init_.py","IMPORT","itertools","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_jaraco_text__init_.py"
"venv_Lib_site-packages_setuptools__vendor_jaraco_text__init_.py","FROM","setuptools.extern.jaraco.context","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_jaraco_text__init_.py"
"venv_Lib_site-packages_setuptools__vendor_more_itertools__init_.py","FROM",".recipes","C:\IOTEC\ENCODING_BACKUP\venv_Lib_site-packages_setuptools__vendor_more_itertools__init_.py"
